bolge,bolge_adi,bina_serial,tellcordia_id,location_id,ad,site_adi,blok_adi,kapi_no,mahalle,cadde,sokak,ilce,il,obek,lat,lon,kat,toplam_hp,res_hp,aktif_res,firsat,penetrasyon,ofis_km
1,Nilüfer · Dumlupınar – Balkan,BN0001011316,16003835864,O27599575,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,H BLOK,2 H,Balkan,,Örencik Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.20018734103883,28.815454544996232,1,2,0,0,0,,11.947994638811954
1,Nilüfer · Dumlupınar – Balkan,BN0001011317,16003835858,O27599576,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,I BLOK,3C,Balkan,Göçmen Sk.,Göçmen Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.19997357394036,28.81592752412045,9,28,28,9,19,0.3214285714285714,11.912973299352847
1,Nilüfer · Dumlupınar – Balkan,BN0001011318,16003835859,O27599577,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,J BLOK,4C,Balkan,Köseler Cd.,Köseler Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.20000737036538,28.816302333740264,9,28,28,2,26,0.0714285714285714,11.88098485061124
1,Nilüfer · Dumlupınar – Balkan,BN0001011319,16003835863,O27599578,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,K BLOK,2,Balkan,Köseler Cd.,Köseler Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.20048869385,28.81531788901746,8,28,28,10,18,0.3571428571428571,11.953210627934732
1,Nilüfer · Dumlupınar – Balkan,BN0001011320,16003835879,O27599579,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,L BLOK,3N,Balkan,Göçmen Sk.,Göçmen Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.19946675998869,28.81751169722134,10,30,30,10,20,0.3333333333333333,11.791690122304226
1,Nilüfer · Dumlupınar – Balkan,BN0001011321,16003835875,O27599580,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,M BLOK,3U,Balkan,Göçmen Sk.,Göçmen Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.200084840222125,28.81784665907029,6,30,30,12,18,0.4,11.75049468078804
1,Nilüfer · Dumlupınar – Balkan,BN0001011322,16003835878,O27599581,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NILUFERIUM,3P,Balkan,Göçmen Sk.,Göçmen Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.199660897647554,28.81822517463725,4,28,0,14,0,,11.72801072809933
1,Nilüfer · Dumlupınar – Balkan,BN0001011323,16003835874,O27599583,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NILUFERIUM,3L,Balkan,Göçmen Sk.,Göçmen Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.19922299062234,28.816942771746827,12,28,0,15,0,,11.844417375845422
1,Nilüfer · Dumlupınar – Balkan,BN0001011324,16003835873,O27599584,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NILUFERIUM,3K,Balkan,Göçmen Sk.,Göçmen Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.19908468913974,28.816578755065837,7,28,0,17,0,,11.87777799137784
1,Nilüfer · Dumlupınar – Balkan,BN0001011325,16003835877,O27599585,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NILUFERIUM,3O,Balkan,Göçmen Sk.,Göçmen Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.19956915947623,28.817805388683205,10,28,0,9,0,,11.764988744932673
1,Nilüfer · Dumlupınar – Balkan,BN0001011333,16003835872,O27599594,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NILUFERIUM,3J,Balkan,Göçmen Sk.,Göçmen Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.19898428592823,28.816133120275065,6,28,0,13,0,,11.917108445840029
1,Nilüfer · Dumlupınar – Balkan,BN0001011334,16003835876,O27599596,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NILUFERIUM,3M,Balkan,Göçmen Sk.,Göçmen Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.19932594445341,28.817271669279435,13,29,0,10,0,,11.81476150667416
1,Nilüfer · Dumlupınar – Balkan,BN0001011335,16003835880,O27599597,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 1.ETAP,NILUFERIUM,3T,Balkan,Göçmen Sk.,Göçmen Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.19996627559812,28.818349521163977,5,28,0,15,0,,11.71107251884436
1,Nilüfer · Dumlupınar – Balkan,BN0001011352,16003835871,O27599980,NİLÜFERİUM SAĞLIKÇILAR KENTİ 2.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 2.ETAP,A BLOK,1A,Balkan,Aydınlık Sk.,Aydınlık Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.199523898790666,28.814195823702587,6,30,26,6,20,0.2307692307692307,12.06695096770444
1,Nilüfer · Dumlupınar – Balkan,BN0001011353,16003835870,O27599982,NİLÜFERİUM SAĞLIKÇILAR KENTİ 2.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 2.ETAP,B BLOK,1B,Balkan,Aydınlık Sk.,Aydınlık Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.19992949933645,28.81409466750302,7,30,26,11,15,0.4230769230769231,12.066881224892184
1,Nilüfer · Dumlupınar – Balkan,BN0001011354,16003835869,O27599983,NİLÜFERİUM SAĞLIKÇILAR KENTİ 2.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 2.ETAP,C BLOK,48CA,Balkan,Naim Süleymanoğlu Cd.,Naim Süleymanoğlu Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.200254089428455,28.81397203719013,8,30,26,13,13,0.5,12.070431433279984
1,Nilüfer · Dumlupınar – Balkan,BN0001011356,16014745961,O27599985,NİLÜFERİUM SAĞLIKÇILAR KENTİ 2.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 2.ETAP,E BLOK,1E,Balkan,Aydınlık Sk.,Aydınlık Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.20090257079352,28.813275287237413,7,30,26,10,16,0.3846153846153846,12.115649330111264
1,Nilüfer · Dumlupınar – Balkan,BN0001011357,16014745962,O27599986,NİLÜFERİUM SAĞLIKÇILAR KENTİ 2.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 2.ETAP,F BLOK,1,Balkan,Aydınlık Sk.,Aydınlık Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.20070344160771,28.812810950108094,7,30,26,6,20,0.2307692307692307,12.158420195919057
1,Nilüfer · Dumlupınar – Balkan,BN0001011358,16014745965,O27599987,NİLÜFERİUM SAĞLIKÇILAR KENTİ 2.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 2.ETAP,G BLOK,1FA,Balkan,Aydınlık Sk.,Aydınlık Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.20035389999999,28.812976349999992,7,28,28,7,21,0.25,12.151593898640682
1,Nilüfer · Dumlupınar – Balkan,BN0001011359,16014745966,O27599988,NİLÜFERİUM SAĞLIKÇILAR KENTİ 2.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 2.ETAP,H BLOK,1G,Balkan,Aydınlık Sk.,Aydınlık Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.199968459292286,28.8130921528984,6,28,28,10,18,0.3571428571428571,12.149784083406963
1,Nilüfer · Dumlupınar – Balkan,BN0001011360,16014745967,O27599989,NİLÜFERİUM SAĞLIKÇILAR KENTİ 2.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 2.ETAP,I BLOK,1H,Balkan,Aydınlık Sk.,Aydınlık Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.19965101530155,28.81321074613949,4,28,28,11,17,0.3928571428571428,12.146473607471874
1,Nilüfer · Dumlupınar – Balkan,BN0001011361,16014745968,O27599991,NİLÜFERİUM SAĞLIKÇILAR KENTİ 2.ETAP,NİLÜFERİUM SAĞLIKÇILAR KENTİ 2.ETAP,J BLOK,1JA,Balkan,Aydınlık Sk.,Aydınlık Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.19930713767216,28.81332918087502,7,28,28,7,21,0.25,12.1438473190507
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-39,16014720571,O565388,OLGUNLAR 116 APT.,,,32,Balkan,Yaşar Özkan Cd.,Yaşar Özkan Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.21375091964664,28.807779295215838,21,21,21,9,12,0.4285714285714285,12.410734697946134
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-119,16014720821,O740305,ORKİDE 23 APT.,,,23,Balkan,Yıldırım Beyazıt Sk.,Yıldırım Beyazıt Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.21873103846359,28.820285340555944,13,21,21,3,18,0.1428571428571428,11.32724468606196
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-66,16014720575,O565416,OZAN 128 APT.,,,8,Balkan,Fevzi Çakmak Sk.,Fevzi Çakmak Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.2164825490278,28.80884333701963,12,21,21,13,8,0.6190476190476191,12.306018995295856
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-36,16014720573,O565385,PAMUCAK 127 APT.,,,6,Balkan,Fevzi Çakmak Sk.,Fevzi Çakmak Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.21657744902781,28.80904763701964,12,21,21,12,9,0.5714285714285714,12.28829543918086
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-49,16014720574,O565398,PAMUKKALE 130 APT.,,,7,Balkan,Fevzi Çakmak Sk.,Fevzi Çakmak Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.216109117871376,28.809003790176856,11,21,21,7,14,0.3333333333333333,12.29392757521508
1,Nilüfer · Dumlupınar – Balkan,BN0001010821,16003835804,O27595832,PANAROMA PARK A,PANAROMA PARK,A BLOK,17A,Balkan,,Naim Süleymanoğlu Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.20931707996726,28.81311764303137,20,20,18,8,10,0.4444444444444444,11.998110147218515
1,Nilüfer · Dumlupınar – Balkan,BN0001010822,16003835805,O27595833,PANAROMA PARK B,PANAROMA PARK,B BLOK,2B,Balkan,,Örencik Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.209335741450346,28.81330670473874,11,18,16,9,7,0.5625,11.981913022369188
1,Nilüfer · Dumlupınar – Balkan,BN0001010823,16003835806,O27595834,PANAROMA PARK C,PANAROMA PARK,C BLOK,9H,Balkan,Naim Süleymanoğlu Cd.,Naim Süleymanoğlu Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.2093407677369,28.8135241289928,13,16,16,7,9,0.4375,11.963472321367592
1,Nilüfer · Dumlupınar – Balkan,BN0001010824,16003835807,O27595835,PANAROMA PARK D,PANAROMA PARK,D BLOK,9G,Balkan,Naim Süleymanoğlu Cd.,Naim Süleymanoğlu Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.20936182849184,28.813698555986992,17,18,16,11,5,0.6875,11.948485365128828
1,Nilüfer · Dumlupınar – Balkan,BN0001010825,16003835808,O27595836,PANAROMA PARK E,PANAROMA PARK,E BLOK,9F,Balkan,Naim Süleymanoğlu Cd.,Naim Süleymanoğlu Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.20936128946273,28.81391596075035,13,18,16,8,8,0.5,11.930109535951257
1,Nilüfer · Dumlupınar – Balkan,BN0001010826,16003835809,O27595837,PANAROMA PARK F,PANAROMA PARK,F BLOK,9AA,Balkan,Naim Süleymanoğlu Cd.,Naim Süleymanoğlu Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.20950804361224,28.81389531911571,11,16,16,6,10,0.375,11.93019999653022
1,Nilüfer · Dumlupınar – Balkan,BN0001010827,16003835810,O27595838,PANAROMA PARK G,PANAROMA PARK,G BLOK,9E,Balkan,Naim Süleymanoğlu Cd.,Naim Süleymanoğlu Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.2096792047606,28.81387214050956,10,18,18,7,11,0.3888888888888889,11.930257930871576
1,Nilüfer · Dumlupınar – Balkan,BN0001010828,16003835811,O27595839,PANAROMA PARK H,PANAROMA PARK,H BLOK,11,Balkan,,Lalezar Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.209812783389566,28.813863806765333,16,16,16,5,11,0.3125,11.929499045850145
1,Nilüfer · Dumlupınar – Balkan,BN0001010829,16003835812,O27595840,PANAROMA PARK I,PANAROMA PARK,I BLOK,9C,Balkan,Naim Süleymanoğlu Cd.,Naim Süleymanoğlu Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.20978713744778,28.81362949227748,16,18,16,7,9,0.4375,11.94959829805058
1,Nilüfer · Dumlupınar – Balkan,BN0001010830,16003835813,O27595841,PANAROMA PARK J,PANAROMA PARK ,J BLOK,9B,Balkan,Naim Süleymanoğlu Cd.,Naim Süleymanoğlu Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.20976752754319,28.813447387848967,9,10,0,7,0,,11.965215561859193
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-1,16014701842,O520193,PAPATYA 1 APT.,,,2,Balkan,Yıldırım Beyazıt Sk.,Yıldırım Beyazıt Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.21977347936941,28.8228746883524,7,21,21,6,15,0.2857142857142857,11.105820045899009
1,Nilüfer · Dumlupınar – Balkan,BN-0000389730,16014745623,O26246450,PARIS BALKAN EVLERI SİT. A BLOK BLK.,PARIS BALKAN EVLERI,A BLOK,11B,Balkan,İstiklal Sk.,İstiklal Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.21117008975529,28.81170692125638,6,14,14,1,13,0.0714285714285714,12.09832056934135
1,Nilüfer · Dumlupınar – Balkan,BN-0000389731,16014745624,O26246451,PARIS BALKAN EVLERI SİT. B BLOK BLK.,PARIS BALKAN EVLERI,B BLOK,13E,Balkan,İstiklal Sk.,İstiklal Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.21132909168738,28.811430424044428,9,14,14,2,12,0.1428571428571428,12.12026483854284
1,Nilüfer · Dumlupınar – Balkan,BN-0000389732,16014745625,O26246452,PARIS BALKAN EVLERI SİT. C BLOK BLK.,PARIS BALKAN EVLERI,C BLOK,13,Balkan,İstiklal Sk.,İstiklal Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.21131298529623,28.811262943727456,8,13,13,3,10,0.2307692307692307,12.13459946250114
1,Nilüfer · Dumlupınar – Balkan,BN-0000389733,16014745626,O26246453,PARIS BALKAN EVLERI SİT. D BLOK BLK.,PARIS BALKAN EVLERI,D BLOK,12/1,Balkan,İstiklal Sk.,İstiklal Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.211133333948666,28.811001696664995,4,12,12,1,11,0.0833333333333333,12.15839362493005
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-78,16014701841,O573855,PELİN 50 APT.,,,14,Balkan,Kanuni Sk.,Kanuni Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.21695111031265,28.81663215791651,11,21,21,12,9,0.5714285714285714,11.642579238439394
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-109,16014720466,O740295,PINAR 10 APT.,,,24,Balkan,Yıldırım Beyazıt Sk.,Yıldırım Beyazıt Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.219126748255405,28.8199017130773,14,21,21,7,14,0.3333333333333333,11.359205747983458
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-11,16014720587,O565356,PIRLANTA 28 APT.,,,10,Balkan,Turan Haznedaroğlu Sk.,Turan Haznedaroğlu Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.21785112987453,28.818877228001533,5,21,21,8,13,0.3809523809523809,11.4489357201544
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-31,16014720585,O565380,PORSUK 80 APT.,,,10,Balkan,Fatih Sk.,Fatih Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.21442542954264,28.811892792205867,8,21,21,9,12,0.4285714285714285,12.057383568095268
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-158,16014721123,O782617,REYHAN 15 APT.,,,6,Balkan,Atatürk Blv.,Atatürk Blv.,Nilüfer,Bursa,BRS-GORUKLE,40.21937314778909,28.82176979335977,6,21,21,8,13,0.3809523809523809,11.200112189478164
1,Nilüfer · Dumlupınar – Balkan,BN-0000234817,16014741212,O10991020,RODOPİ ELMASKÖY SİT. A BLK.,RODOPİ ELMASKÖY,A,9A,Balkan,Kazım Karabekir Cd.,Kazım Karabekir Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.21334621362755,28.811185902559835,10,20,16,11,5,0.6875,12.124511339020234
1,Nilüfer · Dumlupınar – Balkan,BN-0000234818,16014741213,O10991021,RODOPİ ELMASKÖY SİT. B BLK.,RODOPİ ELMASKÖY,B,9B,Balkan,Kazım Karabekir Cd.,Kazım Karabekir Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.21345169740666,28.81153842929348,12,20,16,19,0,1.1875,12.093858765874932
1,Nilüfer · Dumlupınar – Balkan,BN-0000234819,16014741214,O10991022,RODOPİ ELMASKÖY SİT. C BLK.,RODOPİ ELMASKÖY,C,7A,Balkan,Kazım Karabekir Cd.,Kazım Karabekir Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.21355567342508,28.81192531691866,7,20,16,9,7,0.5625,12.060309669485576
1,Nilüfer · Dumlupınar – Balkan,BN-0000234820,16014741215,O10991023,RODOPİ ELMASKÖY SİT. D BLK.,RODOPİ ELMASKÖY,D,7B,Balkan,Kazım Karabekir Cd.,Kazım Karabekir Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.21369735068201,28.812311492207662,7,20,16,11,5,0.6875,12.026569246051936
1,Nilüfer · Dumlupınar – Balkan,BN-0000234821,16014741216,O10991024,RODOPİ ELMASKÖY SİT. E BLK.,RODOPİ ELMASKÖY,E,7D,Balkan,Kazım Karabekir Cd.,Kazım Karabekir Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.21384257530609,28.8127000434231,7,20,16,18,0,1.125,11.99261876537509
1,Nilüfer · Dumlupınar – Balkan,BN-0000234822,16014741217,O10991025,RODOPİ ELMASKÖY SİT. F BLK.,RODOPİ ELMASKÖY,F,7FA,Balkan,Kazım Karabekir Cd.,Kazım Karabekir Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.213563762771216,28.812928176846064,9,20,16,2,14,0.125,11.97518071475686
1,Nilüfer · Dumlupınar – Balkan,BN-0000234823,16014741218,O10991026,RODOPİ ELMASKÖY SİT. G BLK.,RODOPİ ELMASKÖY,G,7G,Balkan,Kazım Karabekir Cd.,Kazım Karabekir Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.213304876892266,28.81213155600837,6,20,16,13,3,0.8125,12.044598545305606
1,Nilüfer · Dumlupınar – Balkan,BN0001011355,16014745960,O27599984,SAGLIKCILAR SITESI D BLOK,SAGLIKCILAR SITESI,D BLOK,1D,Balkan,Aydınlık Sk.,Aydınlık Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.20063748757868,28.81370812060104,6,30,24,10,14,0.4166666666666667,12.084725746040853
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-13,16014721127,O565361,SARMAŞIK 55 APT.,,,26,Balkan,Kanuni Sk.,Kanuni Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.21714829409446,28.81531627805673,9,21,21,8,13,0.3809523809523809,11.753673427865154
1,Nilüfer · Dumlupınar – Balkan,BN0001125314,16014742122,O34443920,SAĞLIKÇILAR K,SAĞLIKÇILAR,SAĞLIKÇILAR,1K,Balkan,Aydınlık Sk.,Aydınlık Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.19939350368693,28.813779484233955,8,30,28,15,13,0.5357142857142857,12.104449362291597
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-116,16014720465,O740302,SEDİR 22 APT.,,,14,Balkan,Göktürk Sk.,Göktürk Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.21835627726607,28.82063377876421,14,21,21,5,16,0.238095238095238,11.298399847217995
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-113,16014720807,O740299,SERGEN 72 APT.,,,14,Balkan,Hastane Cd.,Hastane Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.21720608651382,28.820709137430896,5,21,21,8,13,0.3809523809523809,11.295304147713736
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-91,16014720582,O718085,SEYHAN 16 APT.,,,8,Balkan,Atatürk Blv.,Atatürk Blv.,Nilüfer,Bursa,BRS-GORUKLE,40.219112301000784,28.82185016543773,10,21,21,13,8,0.6190476190476191,11.193621531957428
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-170,16014721121,O782629,SEYRAN 49 APT.,,,12,Balkan,Kanuni Sk.,Kanuni Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.21721441979464,28.816795189608467,6,21,21,11,10,0.5238095238095238,11.627800168255964
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-102,16014720591,O740288,SEÇKİN 45 APT.,,,4,Balkan,Kanuni Sk.,Kanuni Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.216500600284,28.81841377223762,14,21,21,8,13,0.3809523809523809,11.493005251868924
1,Nilüfer · Dumlupınar – Balkan,BN0001108726,16003835785,O32875503,SUİT BALKAN,SUİT BALKAN,,3,Balkan,,Leylek Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.209950190760665,28.810315154904444,3,12,12,4,8,0.3333333333333333,12.228254320378756
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-16,16014720580,O565364,SÖĞÜT 92 APT.,,,18,Balkan,Alpaslan Sk.,Alpaslan Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.215068977430334,28.81083985794893,9,21,21,10,11,0.4761904761904761,12.143060932548364
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-37,16014720581,O565386,SÜPHAN 131 APT.,,,5,Balkan,Fevzi Çakmak Sk.,Fevzi Çakmak Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.216167206727,28.80928329374504,11,21,21,10,11,0.4761904761904761,12.269938887394453
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-100,16014720809,O740286,SİDE 146 APT.,,,38,Balkan,Kanuni Sk.,Kanuni Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.21717964842645,28.813958472942144,9,21,21,8,13,0.3809523809523809,11.868926545108168
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-21,16014720555,O565370,TANYERİ 46 APT.,,,20,Balkan,Atatürk Blv.,Atatürk Blv.,Nilüfer,Bursa,BRS-GORUKLE,40.216516839313925,28.819169298654742,13,21,21,4,17,0.1904761904761904,11.428763495059414
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-22,16014720548,O565371,TAŞKENT 79 APT.,,,8,Balkan,Fatih Sk.,Fatih Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.21436478125023,28.81149557936442,10,21,21,13,8,0.6190476190476191,12.09146609256629
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-67,16014720549,O565417,TEPEBAŞI 125 APT.,,,45,Balkan,Atatürk Blv.,Atatürk Blv.,Nilüfer,Bursa,BRS-GORUKLE,40.21682930651375,28.80887498546974,12,21,21,9,12,0.4285714285714285,12.302027170515874
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-6,16014701837,O521724,TOROS 5 APT.,,,14,Balkan,Yıldırım Beyazıt Sk.,Yıldırım Beyazıt Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.2195253774818,28.82132185699461,9,21,21,9,12,0.4285714285714285,11.238020966504322
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-146,16014720943,O765032,TUNA 52 APT.,,,18,Balkan,Kanuni Sk.,Kanuni Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.21737007167543,28.81625907830369,8,21,21,8,13,0.3809523809523809,11.672835485025006
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-12,16014720546,O565360,TUNÇBİLEK 110 APT.,,,36,Balkan,Alpaslan Sk.,Alpaslan Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.21445172688001,28.808815310696637,12,21,21,8,13,0.3809523809523809,12.318423793902337
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-35,16014720554,O565384,TUĞBA 38 APT.,,,46,Balkan,Yıldırım Beyazıt Sk.,Yıldırım Beyazıt Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.21801699948104,28.816703005067545,6,21,21,8,13,0.3809523809523809,11.633251663660706
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-73,16014720557,O565423,TUĞÇE 37 APT.,,,42,Balkan,Yıldırım Beyazıt Sk.,Yıldırım Beyazıt Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.21823033276864,28.81712090404558,6,21,21,8,13,0.3809523809523809,11.59721908919498
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-151,16014717619,O765037,ULUBEY 64 APT.,,,32,Balkan,Hastane Cd.,Hastane Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.215144493387314,28.81959436788124,5,21,21,14,7,0.6666666666666666,11.399442531013502
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-65,16014720558,O565415,ULUDAĞ 97 APT.,,,4,Balkan,Alpaslan Sk.,Alpaslan Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.21596609092467,28.812398684770415,8,21,21,6,15,0.2857142857142857,12.006226109434866
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-43,16014720568,O565392,ULUTAŞ 51 APT.,,,16,Balkan,Kanuni Sk.,Kanuni Sk.,Nilüfer,Bursa,BRS-GORUKLE,40.217000153085145,28.81635300839573,11,21,21,9,12,0.4285714285714285,11.66611602870301
1,Nilüfer · Dumlupınar – Balkan,BN-00007454-95,16014720559,O737367,UĞURLU 59 APT.,,,30,Balkan,Atatürk Blv.,Atatürk Blv.,Nilüfer,Bursa,BRS-GORUKLE,40.215991467928326,28.817998438693618,10,21,21,12,9,0.5714285714285714,11.530546800250525
1,Nilüfer · Dumlupınar – Balkan,BN0001006458,16014745926,O27503975,VONSTEEL A BLOK,VONSTEEL,A BLOK,15I,Balkan,,Naim Süleymanoğlu Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.20776248493642,28.81338700684025,4,14,14,6,8,0.4285714285714285,11.994205372380868
1,Nilüfer · Dumlupınar – Balkan,BN0001006617,16014745928,O27504221,VONSTELL,,,15 E/A,Balkan,,Naim Süleymanoğlu Cd.,Nilüfer,Bursa,BRS-GORUKLE,40.20841797689606,28.813336478104503,19,28,0,0,0,,11.990220214712046
