bina_serial,tellcordia_id,location_id,onemap_objectid,eslesme,ad,site_adi,blok_adi,kapi_no,bina_turu,mahalle,cadde,sokak,ilce,il,obek,site_grup,lat,lon,konum_kaynagi,taban_alani_m2,kat,kat_kaynagi,konut_sayisi,isyeri_sayisi,toplam_hp,soho_hp,res_hp,aktif_toplam,aktif_res,aktif_soho,aktif_toptan,aktif_esnaf,aktif_diger,firsat,bina,penetrasyon,kurulum_son_ay,churn_son_ay,tv,tv_yan_oda,protokol_segment,toplu_satis,altyapi,teknoloji,evrak_tipi,sales_ready,satisa_hazir_yil,uavt_bina_kodu,ofis_km
BN0001124318,34004156519,O34091692,4252732.0,Tellcordia ID,ARMAĞAN FALEZ 2 EVLERİ D BLOK,ARMAĞAN FALEZ 2 EVLERİ,ARMAĞAN FALEZ 2 EVLERİ,6HA,Site,Yeni,518. Sk.,518. Sk.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Yeni|ARMAGAN FALEZ 2#1,40.35497902265574,28.90813301689125,OneMap bina poligonu merkezi,123.63562232419837,9,Tahmin,9.0,,9,0,9,1,1,0,0,0,0,8,1,0.1111111111111111,0,0,1,0,Bireysel_EHP,,GPON,GPON,BF,2023-09-28,2023.0,31292917.0,15.368986391061382
BN0001124319,34004156520,O34091693,4252733.0,Tellcordia ID,ARMAĞAN FALEZ 2 EVLERİ E BLOK,ARMAĞAN FALEZ 2 EVLERİ,ARMAĞAN FALEZ 2 EVLERİ,6DA,Site,Yeni,518. Sk.,518. Sk.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Yeni|ARMAGAN FALEZ 2#1,40.35491819900547,28.907908280863214,OneMap bina poligonu merkezi,107.1444490818597,9,Tahmin,9.0,,9,0,9,0,0,0,0,0,0,9,1,0.0,0,0,0,0,Bireysel_EHP,,GPON,GPON,BF,2023-09-28,2023.0,31292915.0,15.367285525061606
BN0001124320,34004156521,O34091694,4252734.0,Tellcordia ID,ARMAĞAN FALEZ 2 EVLERİ F BLOK,ARMAĞAN FALEZ 2 EVLERİ,ARMAĞAN FALEZ 2 EVLERİ,6EA,Site,Yeni,518. Sk.,518. Sk.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Yeni|ARMAGAN FALEZ 2#1,40.35489443370409,28.908126463888323,OneMap bina poligonu merkezi,99.62673880719385,13,Tahmin,13.0,,13,0,13,1,1,0,0,0,0,12,1,0.07692307692307693,0,0,1,0,Bireysel_EHP,,GPON,GPON,BF,2023-09-28,2023.0,31292919.0,15.36007275232709
BN0001124321,34004156522,O34091695,4252735.0,Tellcordia ID,ARMAĞAN FALEZ 2 EVLERİ G BLOK,ARMAĞAN FALEZ 2 EVLERİ,ARMAĞAN FALEZ 2 EVLERİ,6I,Site,Yeni,518. Sk.,518. Sk.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Yeni|ARMAGAN FALEZ 2#1,40.35504512795271,28.908345892965492,OneMap bina poligonu merkezi,110.02843513042878,14,Tahmin,14.0,,14,0,14,1,1,0,0,0,0,13,1,0.07142857142857142,0,0,1,0,Bireysel_EHP,,GPON,GPON,BF,2023-09-28,2023.0,31590233.0,15.371531089965204
BN0001124322,34004156523,O34091696,4252736.0,Tellcordia ID,ARMAĞAN FALEZ 2 EVLERİ H BLOK,ARMAĞAN FALEZ 2 EVLERİ,ARMAĞAN FALEZ 2 EVLERİ,6/1,Site,Yeni,518. Sk.,518. Sk.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Yeni|ARMAGAN FALEZ 2#1,40.35491335744635,28.908327727589533,OneMap bina poligonu merkezi,122.69214423567811,10,Tahmin,10.0,,10,0,10,2,2,0,0,0,0,8,1,0.2,0,0,1,0,Bireysel_EHP,,GPON,GPON,BF,2023-09-28,2023.0,34012179.0,15.357809424138022
BN0001124848,16002244291,O34310608,3392287.0,Tellcordia ID,GARDEN LİFE A BLOK,GARDEN LİFE,A,69A,BUILDING,Güzelyalı Eğitim,,Araba Yolu Cd.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Güzelyalı Eğitim|GARDEN LIFE#1,40.34678372828057,28.929732448349938,OneMap bina poligonu merkezi,525.224445894966,6,OneMap,24.0,,24,0,24,6,6,0,0,0,0,18,1,0.25,0,2,2,0,Bireysel_EHP,,GPON,GPON,BF,2024-10-01,2024.0,31405691.0,14.116197066356104
BN0001124849,16003422886,O34310613,3422886.0,Tellcordia ID,GARDEN LİFE B BLOK,GARDEN LİFE,B,69B,Konut,Güzelyalı Eğitim,,Araba Yolu Cd.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Güzelyalı Eğitim|GARDEN LIFE#1,40.346485691733946,28.930014082618502,OneMap bina poligonu merkezi,496.14249181238165,6,OneMap,24.0,,24,0,24,5,5,0,0,0,0,19,1,0.20833333333333334,0,0,1,0,Bireysel_EHP,,GPON,GPON,BF,2024-10-01,2024.0,31405693.0,14.080164689677062
BN0001124850,34004156524,O34310614,4260962.0,Tellcordia ID,KANBEROGLU A BLOK,KANBEROGLU,KANBEROGLU,7A,Site,Güzelyalı Eğitim,800. Sk.,800. Sk.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Güzelyalı Eğitim|KANBEROGLU#1,40.34929389039031,28.923020277833455,OneMap bina poligonu merkezi,128.92751213218546,16,Tahmin,16.0,,16,1,15,5,5,0,0,0,0,10,1,0.3333333333333333,0,0,1,0,Bireysel_EHP,,GPON,GPON,BF,2023-09-28,2023.0,42655464.0,14.482156122722763
BN0001124852,34004156532,O34310618,4260969.0,Tellcordia ID,KANBEROGLU B BLOK,KANBEROGLU,KANBEROGLU,7AA,Site,Güzelyalı Eğitim,800. Sk.,800. Sk.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Güzelyalı Eğitim|KANBEROGLU#1,40.34924779648386,28.923197221922315,OneMap bina poligonu merkezi,92.92110940360206,11,Tahmin,11.0,,11,0,11,0,0,0,0,0,0,11,1,0.0,0,0,0,0,Bireysel_EHP,,GPON,GPON,BF,2023-09-28,2023.0,42655470.0,14.474455244111978
BN0001124853,34004156526,O34310620,4260963.0,Tellcordia ID,MADENKENT A BLOK,MADENKENT,MADENKENT,5A,Site,Güzelyalı Eğitim,Meydan Sk.,Meydan Sk.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Güzelyalı Eğitim|MADENKENT#1,40.3472881532886,28.930591480117556,OneMap bina poligonu merkezi,205.75922113477588,7,Tahmin,10.0,,10,0,10,1,1,0,0,0,0,9,1,0.1,0,0,0,0,Bireysel_EHP,,GPON,GPON,BF,2023-09-28,2023.0,20134867.0,14.16116281594902
BN0001124854,34004156527,O34310621,4260964.0,Tellcordia ID,MADENKENT B BLOK,MADENKENT,MADENKENT,5B,Site,Güzelyalı Eğitim,Meydan Sk.,Meydan Sk.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Güzelyalı Eğitim|MADENKENT#1,40.3472238750391,28.93079702182838,OneMap bina poligonu merkezi,180.99016393476484,8,Tahmin,10.0,,10,0,10,2,1,0,1,0,0,9,1,0.1,0,0,1,0,Bireysel_EHP,,GPON,GPON,BF,2023-09-28,2023.0,20134868.0,14.151727085514867
BN0001124855,34004156528,O34310623,4260966.0,Tellcordia ID,MADENKENT C BLOK,MADENKENT,MADENKENT,5C,Site,Güzelyalı Eğitim,Meydan Sk.,Meydan Sk.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Güzelyalı Eğitim|MADENKENT#1,40.34721964999999,28.93118515,OneMap bina poligonu merkezi,183.52410543993938,9,Tahmin,12.0,,12,0,12,1,1,0,0,0,0,11,1,0.08333333333333333,0,0,0,0,Bireysel_EHP,,GPON,GPON,BF,2023-09-28,2023.0,20134869.0,14.146797564570706
BN0001124856,34004156529,O34310625,4260965.0,Tellcordia ID,MADENKENT D BLOK,MADENKENT,MADENKENT,5D,Site,Güzelyalı Eğitim,Meydan Sk.,Meydan Sk.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Güzelyalı Eğitim|MADENKENT#1,40.34726177062842,28.93138921371427,OneMap bina poligonu merkezi,163.08425843852896,11,Tahmin,13.0,,13,0,13,1,1,0,0,0,0,12,1,0.07692307692307693,0,0,0,0,Bireysel_EHP,,GPON,GPON,BF,2023-09-28,2023.0,20134870.0,14.149095481565201
BN0001124857,34004156530,O34310627,4260968.0,Tellcordia ID,MADENKENT E BLOK,MADENKENT,MADENKENT,5E,Site,Güzelyalı Eğitim,Meydan Sk.,Meydan Sk.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Güzelyalı Eğitim|MADENKENT#1,40.34756301021436,28.930856743211585,OneMap bina poligonu merkezi,178.85630521244033,8,Tahmin,11.0,,11,0,11,2,2,0,0,0,0,9,1,0.18181818181818182,0,0,1,1,Bireysel_EHP,,GPON,GPON,BF,2023-09-28,2023.0,20134871.0,14.188186008732284
BN0001124858,34004156531,O34310629,4260967.0,Tellcordia ID,MADENKENT F BLOK,MADENKENT,MADENKENT,5F,Site,Güzelyalı Eğitim,Meydan Sk.,Meydan Sk.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Güzelyalı Eğitim|MADENKENT#1,40.347476647798736,28.93109634989926,OneMap bina poligonu merkezi,109.86550137200815,10,Tahmin,10.0,,10,0,10,2,2,0,0,0,0,8,1,0.2,0,0,1,0,Bireysel_EHP,,GPON,GPON,BF,2023-09-28,2023.0,20134872.0,14.175971378019852
BN0001124923,34004156533,O34322064,4261048.0,Tellcordia ID,İBRAHİM ŞEN,,,17,Tekil Konut,Ömerbey,Orta İstasyon Cd.,Orta İstasyon Cd.,Mudanya,Bursa,BRS-MUDANYA_2021,B:BN0001124923,40.3712435,28.89247955,OneMap bina poligonu merkezi,140.93192628009143,5,Tahmin,5.0,,5,0,5,0,0,0,0,0,0,5,1,0.0,0,0,0,0,Bireysel_EHP,,GPON,GPON,BF,2024-04-24,2024.0,2872021.0,17.463905571151937
BN0001125177,113682,O34411698,267920.0,Tellcordia ID,AKBULUT,AKBULUT,AKBULUT,1/1,Tekil Konut,Beşevler,Bahar Sk.,Bahar Sk.,Nilüfer,Bursa,BRS-BESEVLER,B:BN0001125177,40.20977626152282,28.96995664709576,OneMap bina poligonu merkezi,72.36808096149592,3,OneMap,4.0,0.0,4,0,4,2,2,0,0,0,0,2,1,0.5,0,0,1,0,BİREYSEL,,GPON,GPON,BF,2024-04-24,2024.0,19967021.0,1.827519978106866
BN0001125314,16014742122,O34443920,1637220.0,Tellcordia ID,SAĞLIKÇILAR K,SAĞLIKÇILAR,SAĞLIKÇILAR,1K,Site,Balkan,Aydınlık Sk.,Aydınlık Sk.,Nilüfer,Bursa,BRS-GORUKLE,S:Nilüfer|Balkan|SAGLIKCILAR#1,40.19939350368693,28.813779484233955,OneMap bina poligonu merkezi,537.0227536262682,8,Tahmin,30.0,2.0,30,2,28,15,15,0,0,0,0,13,1,0.5357142857142857,0,0,6,0,BİREYSEL,,GPON,GPON,BF,2024-04-24,2024.0,77055606.0,12.104449362291597
BN0001125915,16014745261,O35185527,3448440.0,Tellcordia ID,ASCIOGULLARI YAPI APT,ASCIOGULLARI YAPI APT,ASCIOGULLARI YAPI APT,10,Site,Vanimehmet,Ünal Sk.,Ünal Sk.,Kestel,Bursa,BRS-KESTEL2,S:Kestel|Vanimehmet|ASCIOGULLARI YAPI,40.19343872597891,29.220671566725045,OneMap bina poligonu merkezi,49.93007441093033,8,Tahmin,8.0,0.0,8,0,8,7,7,0,0,0,0,1,1,0.875,0,0,3,0,Bireysel_EHP,,GPON,GPON,BF,2024-04-24,2024.0,109144418.0,22.902626902431052
BN0001126289,16014710430,O35250945,41010.0,Tellcordia ID,SEYRAN A BLOK,SEYRAN,SEYRAN,24A,Site,Hüdavendigar,Seyran Cd.,Seyran Cd.,Osmangazi,Bursa,BRS-DIKKALDIRIM,S:Osmangazi|Hüdavendigar|SEYRAN#1,40.19732116748913,29.006319809664806,OneMap bina poligonu merkezi,257.21083120444933,5,OneMap,10.0,0.0,10,0,10,3,3,0,0,0,0,7,1,0.3,0,0,1,0,BİREYSEL,,GPON,GPON,BF,2024-04-16,2024.0,29134032.0,5.164256867186694
BN0001126290,16014710431,O35250946,41011.0,Tellcordia ID,SEYRAN B BLOK,SEYRAN,SEYRAN,24B,Site,Hüdavendigar,Seyran Cd.,Seyran Cd.,Osmangazi,Bursa,BRS-DIKKALDIRIM,S:Osmangazi|Hüdavendigar|SEYRAN#1,40.19714180371484,29.006586797443717,OneMap bina poligonu merkezi,471.7661899271598,5,OneMap,10.0,0.0,10,0,10,3,3,0,0,0,0,7,1,0.3,0,0,2,0,BİREYSEL,,GPON,GPON,BF,2024-04-16,2024.0,29134034.0,5.193796080585108
BN0001126291,16014710432,O35250947,41012.0,Tellcordia ID,SEYRAN C BLOK,SEYRAN,SEYRAN,24,Site,Hüdavendigar,Seyran Cd.,Seyran Cd.,Osmangazi,Bursa,BRS-DIKKALDIRIM,S:Osmangazi|Hüdavendigar|SEYRAN#1,40.196944528374004,29.00678486139626,OneMap bina poligonu merkezi,458.41176084077756,5,OneMap,10.0,0.0,10,0,10,3,3,0,0,0,0,7,1,0.3,0,0,0,0,BİREYSEL,,GPON,GPON,BF,2024-04-16,2024.0,7041933.0,5.219244586951965
BN0001126292,16014745862,O35250948,3816050.0,Tellcordia ID,CUMHURİYET B BLOK,CUMHURİYET,CUMHURİYET,22,Site,Akpınar,4. Aydın Sk.,4. Aydın Sk.,Osmangazi,Bursa,BRS-1050 KONUTLAR2,S:Osmangazi|Akpınar|CUMHURIYET#1,40.2476321,28.968695583333336,OneMap bina poligonu merkezi,145.6139721575307,13,Tahmin,14.0,,14,2,12,4,4,0,0,0,0,8,1,0.3333333333333333,0,0,4,0,BİREYSEL,,GPON,GPON,BF,2024-04-24,2024.0,38203323.0,3.271666567274938
BN0001126293,16014745863,O35250949,3816042.0,Tellcordia ID,CUMHURİYET C BLOK,CUMHURİYET,CUMHURİYET,20,Site,Akpınar,4. Aydın Sk.,4. Aydın Sk.,Osmangazi,Bursa,BRS-1050 KONUTLAR2,S:Osmangazi|Akpınar|CUMHURIYET#1,40.24752062415172,28.968823465597993,OneMap bina poligonu merkezi,73.38715594333648,14,Tahmin,14.0,,14,2,12,4,4,0,0,0,0,8,1,0.3333333333333333,1,0,2,0,BİREYSEL,,GPON,GPON,BF,2024-04-24,2024.0,38203321.0,3.264654758450433
BN0001126294,16014745864,O35250950,3816051.0,Tellcordia ID,CUMHURİYET D BLOK,CUMHURİYET,CUMHURİYET,18,Site,Akpınar,4. Aydın Sk.,4. Aydın Sk.,Osmangazi,Bursa,BRS-1050 KONUTLAR2,S:Osmangazi|Akpınar|CUMHURIYET#1,40.24736099163192,28.968922684417368,OneMap bina poligonu merkezi,160.24153377746117,12,Tahmin,14.0,,14,2,12,4,4,0,0,0,0,8,1,0.3333333333333333,0,1,1,0,BİREYSEL,,GPON,GPON,BF,2024-04-24,2024.0,38203317.0,3.251855629545052
BN0001126295,16014745876,O35250951,3816061.0,Tellcordia ID,CUMHURİYET E BLOK,CUMHURİYET,CUMHURİYET,16A,Site,Akpınar,4. Aydın Sk.,4. Aydın Sk.,Osmangazi,Bursa,BRS-1050 KONUTLAR2,S:Osmangazi|Akpınar|CUMHURIYET#1,40.24746991330371,28.968839278816674,OneMap bina poligonu merkezi,197.498355580664,10,Tahmin,14.0,,14,2,12,2,2,0,0,0,0,10,1,0.16666666666666666,0,0,0,0,BİREYSEL,,GPON,GPON,BF,2024-04-24,2024.0,38203313.0,3.2600483821342703
BN0001126296,34004156542,O35250952,4287660.0,Tellcordia ID,ÖZKENT A2 BLOK,ÖZKENT,A2 BLOK,2,Site,Süleymaniye,Funda Sk.,Funda Sk.,İnegöl,Bursa,BRS-INEGOL,S:İnegöl|Süleymaniye|OZKENT#1,40.08625344518496,29.492518875622334,OneMap bina poligonu merkezi,153.66976789189434,7,Tahmin,8.0,,8,0,8,7,7,0,0,0,0,1,1,0.875,0,0,0,0,Bireysel_EHP,Hayır,GPON,GPON,BF,2024-06-08,2024.0,19980409.0,48.1569733557686
BN0001126297,34004156543,O35250953,4287657.0,Tellcordia ID,ÖZKENT B2 BLOK,ÖZKENT,B2 BLOK,7,Site,Süleymaniye,Funda Sk.,Funda Sk.,İnegöl,Bursa,BRS-INEGOL,S:İnegöl|Süleymaniye|OZKENT#1,40.08623727617814,29.492270165890865,OneMap bina poligonu merkezi,124.28941924490597,8,Tahmin,8.0,,8,0,8,0,0,0,0,0,0,8,1,0.0,0,0,0,0,Bireysel_EHP,Hayır,GPON,GPON,BF,2024-06-08,2024.0,2817710.0,48.13741296439632
BN0001126298,34004156544,O35250954,4287658.0,Tellcordia ID,ÖZKENT C2 BLOK,ÖZKENT,C2 BLOK,9,Site,Süleymaniye,Funda Sk.,Funda Sk.,İnegöl,Bursa,BRS-INEGOL,S:İnegöl|Süleymaniye|OZKENT#1,40.0862216,29.492002100000008,OneMap bina poligonu merkezi,102.30006013593017,8,Tahmin,8.0,,8,0,8,0,0,0,0,0,0,8,1,0.0,0,0,0,0,Bireysel_EHP,Hayır,GPON,GPON,BF,2024-06-08,2024.0,2817712.0,48.11627210555948
BN0001126299,34004156545,O35250955,4287659.0,Tellcordia ID,ÖZKENT D2 BLOK,ÖZKENT,D2 BLOK,17,Site,Süleymaniye,Funda Sk.,Funda Sk.,İnegöl,Bursa,BRS-INEGOL,S:İnegöl|Süleymaniye|OZKENT#1,40.086206560624476,29.491777210360468,OneMap bina poligonu merkezi,94.45576784955537,8,Tahmin,8.0,,8,0,8,1,1,0,0,0,0,7,1,0.125,0,0,1,0,Bireysel_EHP,Hayır,GPON,GPON,BF,2024-06-08,2024.0,2817720.0,48.098601947474656
BN0001126300,34004156534,O35250957,4287025.0,Tellcordia ID,REGNUM ALANYURT,REGNUM ALANYURT,REGNUM ALANYURT,1B,Site,Yeni,Sezginer Sk.,Sezginer Sk.,İnegöl,Bursa,BRS-INEGOL,S:İnegöl|Yeni|REGNUM ALANYURT#1,40.10706663415295,29.5247901730104,OneMap bina poligonu merkezi,543.4682404536416,4,Tahmin,15.0,,15,0,15,15,15,0,0,0,0,0,1,1.0,0,0,4,0,Bireysel_EHP,,GPON,GPON,BF,2024-04-24,2024.0,109226082.0,50.149423830304166
BN0001126301,34004156535,O35250958,4287024.0,Tellcordia ID,REGNUM ALANYURT,REGNUM ALANYURT,REGNUM ALANYURT,1A,Site,Yeni,Sezginer Sk.,Sezginer Sk.,İnegöl,Bursa,BRS-INEGOL,S:İnegöl|Yeni|REGNUM ALANYURT#1,40.106834250000006,29.52461325,OneMap bina poligonu merkezi,439.6903225041023,4,Tahmin,12.0,,12,3,9,8,8,0,0,0,0,1,1,0.8888888888888888,0,0,2,0,Bireysel_EHP,,GPON,GPON,BF,2024-04-24,2024.0,109226068.0,50.141294140181174
BN0001126302,34004156536,O35250959,4287647.0,Tellcordia ID,ALYA MODERN A BLOK,ALYA MODERN,ALYA MODERN,1,SİTE,Yunusemre,Çağ Sk.,Çağ Sk.,İnegöl,Bursa,BRS-INEGOL,S:İnegöl|Yunusemre|ALYA MODERN#1,40.11778575,29.527143899999995,OneMap bina poligonu merkezi,616.6465434801557,2,Tahmin,10.0,0.0,10,0,10,7,7,1,0,0,0,3,1,0.7,0,0,4,0,Bireysel_EHP,,GPON,GPON,BF,2023-11-13,2023.0,2797885.0,50.06118689790964
BN0001126303,34004156537,O35250960,4287648.0,Tellcordia ID,ALYA MODERN B BLOK,ALYA MODERN,ALYA MODERN,2,Site,Yunusemre,Çağ Sk.,Çağ Sk.,İnegöl,Bursa,BRS-INEGOL,S:İnegöl|Yunusemre|ALYA MODERN#1,40.11780333186664,29.527499031449768,OneMap bina poligonu merkezi,153.17577954140467,9,Tahmin,10.0,,10,0,10,4,4,0,0,0,0,6,1,0.4,0,0,3,0,Bireysel_EHP,,GPON,GPON,BF,2023-11-13,2023.0,2797886.0,50.09014692084404
BN0001126304,34004156538,O35250961,4287649.0,Tellcordia ID,ALYA MODERN C BLOK,ALYA MODERN,ALYA MODERN,3,Site,Yunusemre,Çağ Sk.,Çağ Sk.,İnegöl,Bursa,BRS-INEGOL,S:İnegöl|Yunusemre|ALYA MODERN#1,40.117697280830534,29.527908280825773,OneMap bina poligonu merkezi,150.18733176681906,9,Tahmin,10.0,,10,0,10,6,6,0,0,0,0,4,1,0.6,0,0,3,0,Bireysel_EHP,,GPON,GPON,BF,2023-11-13,2023.0,49355131.0,50.12668553563401
BN0001126305,34004156539,O35250962,4287646.0,Tellcordia ID,ALYA MODERN D BLOK,ALYA MODERN,ALYA MODERN,4,Site,Yunusemre,Çağ Sk.,Çağ Sk.,İnegöl,Bursa,BRS-INEGOL,S:İnegöl|Yunusemre|ALYA MODERN#1,40.11733578905449,29.52694215723334,OneMap bina poligonu merkezi,224.1746373926388,6,Tahmin,10.0,,10,0,10,5,5,0,0,0,0,5,1,0.5,0,1,4,0,Bireysel_EHP,,GPON,GPON,BF,2023-11-13,2023.0,2797888.0,50.05579374028874
BN0001126306,34004156540,O35250963,4287153.0,Tellcordia ID,ALYA MODERN E BLOK,ALYA MODERN,ALYA MODERN,5,Site,Yunusemre,Çağ Sk.,Çağ Sk.,İnegöl,Bursa,BRS-INEGOL,S:İnegöl|Yunusemre|ALYA MODERN#1,40.11724806841546,29.527314672961946,OneMap bina poligonu merkezi,174.05322027206967,8,Tahmin,10.0,,10,0,10,3,3,0,0,0,0,7,1,0.3,0,0,2,0,Bireysel_EHP,,GPON,GPON,BF,2023-11-13,2023.0,2797889.0,50.0888346395246
BN0001126307,34004156541,O35250964,4287154.0,Tellcordia ID,ALYA MODERN F BLOK,ALYA MODERN,ALYA MODERN,6,Site,Yunusemre,Çağ Sk.,Çağ Sk.,İnegöl,Bursa,BRS-INEGOL,S:İnegöl|Yunusemre|ALYA MODERN#1,40.117164294283825,29.52770266198903,OneMap bina poligonu merkezi,191.6800568707441,7,Tahmin,10.0,,10,0,10,4,4,0,0,0,0,6,1,0.4,0,0,2,0,Bireysel_EHP,,GPON,GPON,BF,2023-11-13,2023.0,2797890.0,50.12305685732885
BN0001126509,119723,O35337754,305732.0,Tellcordia ID,FİZ YAPI,FİZ YAPI,,8,TEKİL KONUT,Çamlıca,Büyüyen Sk.,Büyüyen Sk.,Nilüfer,Bursa,BRS-BESEVLER,B:BN0001126509,40.19892900557425,28.98629622176384,OneMap bina poligonu merkezi,594.8227769096262,5,OneMap,8.0,0.0,8,0,8,2,2,0,0,0,0,6,1,0.25,0,0,2,0,BİREYSEL,,GPON,GPON,BF,2023-10-25,2023.0,17191165.0,3.6625561737849335
BN0001126510,16014740957,O35337755,1398483.0,Tellcordia ID,DES PRIME,DES PRIME,,8,TEKİL KONUT,Dumlupınar,Ataköy Cd.,Ataköy Cd.,Nilüfer,Bursa,BRS-GORUKLE,B:BN0001126510,40.22098501939726,28.836593004598136,OneMap bina poligonu merkezi,450.6182632915444,18,Tahmin,60.0,3.0,60,3,57,27,27,2,0,0,0,30,1,0.47368421052631576,0,0,11,0,BİREYSEL,,GPON,GPON,BF,2023-10-10,2023.0,26837104.0,9.939702034114227
BN0001126738,34004156546,O35345785,4290805.0,Tellcordia ID,Birlik Apt B Blok,Birlik,Birlik,42,Site,Ömerbey,İstasyon Cd.,İstasyon Cd.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Ömerbey|BIRLIK#1,40.3704895729077,28.8939156651722,OneMap bina poligonu merkezi,54.91350897776991,5,Tahmin,5.0,,5,0,5,0,0,0,0,0,0,5,1,0.0,0,0,0,0,Bireysel_EHP,,GPON,GPON,BF,2024-04-24,2024.0,20134777.0,17.34827742086078
BN0001127406,1600288731,O35663269,3230598.0,Tellcordia ID,ELCE103 APT,ELCE103 APT,ELCE103 APT,39,Diğer,Hasanbey,2. Cami Sk.,2. Cami Sk.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Hasanbey|ELCE103,40.3742304838171,28.8814529613488,OneMap bina poligonu merkezi,225.7383810779999,4,OneMap,13.0,,13,1,12,5,5,0,0,0,0,7,1,0.4166666666666667,0,0,2,0,Bireysel_EHP,,GPON,GPON,BF,2024-04-16,2024.0,2871005.0,18.075335754005145
BN0001127407,16002245276,O35663270,3382206.0,Tellcordia ID,İSİLDAK APT,İSİLDAK,İSİLDAK,3,Diğer,Halitpaşa,Başak Sk.,Başak Sk.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Halitpaşa|ISILDAK,40.37790504291521,28.876933447320422,OneMap bina poligonu merkezi,202.37863024624818,4,OneMap,11.0,,11,1,10,4,4,0,0,0,0,6,1,0.4,0,0,1,0,Bireysel_EHP,,GPON,GPON,BF,2024-04-16,2024.0,2869992.0,18.58914867178259
BN0001127408,16003423132,O35663271,3423132.0,Tellcordia ID,ULUTASPARK C BLOK,ULUTASPARK EVLERİ,ULUTASPARK EVLERİ,160C,Tekil Konut,Güzelyalı Siteler,Bursa Asfaltı Cd.,Bursa Asfaltı Cd.,Mudanya,Bursa,BRS-MUDANYA_2021,B:BN0001127408,40.35771969696688,28.912366359880625,OneMap bina poligonu merkezi,111.84244986451405,6,OneMap,18.0,,18,2,16,4,4,0,0,0,0,12,1,0.25,0,0,1,0,Bireysel_EHP,,GPON,GPON,BF,2024-04-24,2024.0,2868584.0,15.577767549652597
BN0001127409,16003423134,O35663272,3423134.0,Tellcordia ID,ULUTASPARK B BLOK,ULUTASPARK EVLERİ,ULUTASPARK EVLERİ,160B,Tekil Konut,Güzelyalı Siteler,Bursa Asfaltı Cd.,Bursa Asfaltı Cd.,Mudanya,Bursa,BRS-MUDANYA_2021,B:BN0001127409,40.3577738107517,28.912276922523493,OneMap bina poligonu merkezi,119.10146709079545,6,OneMap,18.0,,18,2,16,0,0,0,0,0,0,16,1,0.0,0,0,0,0,Bireysel_EHP,,GPON,GPON,BF,2024-04-24,2024.0,25758517.0,15.585306886556717
BN0001127410,16003423136,O35663273,3423136.0,Tellcordia ID,ULUTASPARK A BLOK,ULUTASPARK EVLERİ,ULUTASPARK EVLERİ,160A,Tekil Konut,Güzelyalı Siteler,Bursa Asfaltı Cd.,Bursa Asfaltı Cd.,Mudanya,Bursa,BRS-MUDANYA_2021,B:BN0001127410,40.35792975787484,28.912051231575614,OneMap bina poligonu merkezi,123.79235416377419,6,OneMap,18.0,,18,2,16,1,1,0,0,0,0,15,1,0.0625,0,0,1,0,Bireysel_EHP,,GPON,GPON,BF,2024-04-24,2024.0,2868583.0,15.606431498311087
BN0001127411,16003423483,O35663274,3423483.0,Tellcordia ID,YAGMUR EVLERİ A BLOK,YAGMUR EVLERİ,A,3A,SİTE,Yeni,516. Sk.,516. Sk.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Yeni|YAGMUR#1,40.35716188126903,28.906976301126946,OneMap bina poligonu merkezi,449.0894725158985,7,OneMap,24.0,0.0,24,0,24,5,5,0,0,0,0,19,1,0.20833333333333334,0,0,1,0,Bireysel_EHP,,GPON,GPON,BF,2024-10-16,2024.0,33678955.0,15.627346045005277
BN0001127412,16003423484,O35663275,3423484.0,Tellcordia ID,YAGMUR EVLERİ B BLOK,YAGMUR EVLERİ,YAGMUR EVLERİ,3B,SİTE,Yeni,516. Sk.,516. Sk.,Mudanya,Bursa,BRS-MUDANYA_2021,S:Mudanya|Yeni|YAGMUR#1,40.35719489148631,28.906499346054172,OneMap bina poligonu merkezi,449.4953506118581,7,OneMap,23.0,0.0,23,0,23,6,6,0,0,0,0,17,1,0.2608695652173913,0,0,4,0,Bireysel_EHP,,GPON,GPON,BF,2024-04-24,2024.0,33678957.0,15.64118931419934
